seniorcitizen,tenure,monthlycharges,avg_monthly_spend,partner_Yes,dependents_Yes,multiplelines_No phone service,multiplelines_Yes,internetservice_Fiber optic,internetservice_No,onlinesecurity_No internet service,onlinesecurity_Yes,onlinebackup_No internet service,onlinebackup_Yes,deviceprotection_No internet service,deviceprotection_Yes,techsupport_No internet service,techsupport_Yes,streamingtv_No internet service,streamingtv_Yes,streamingmovies_No internet service,streamingmovies_Yes,contract_One year,contract_Two year,paperlessbilling_Yes,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check
0,-0.21871512695797646,-1.4926823160681442,-1.5687042367944133,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
1,1.125056875803025,0.9468356801757247,1.0427970175714432,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,1.6137012404433893,0.06940686408801149,0.04410871378650474,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,-1.1552834925186746,-1.46443176706532,-1.4517659428137781,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,-1.1552834925186746,0.15914390209698223,0.21406414642826138,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.30015585439803716,1.15456030519649,0.9937537872036012,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,1.5322605130033284,0.40508985812156867,0.35794984328108426,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False
0,-1.2774445836787656,-1.4727407520661506,-1.4679149295103824,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,-0.5444780367182193,-1.491020519067978,-1.5045280167577448,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.9516816739185228,-0.6435040489832552,-0.6038751284783859,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.8295205827584317,-1.477726143066649,-1.5256095999307302,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,-0.4223169455581282,-0.4972659129686364,-0.565754987387256,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2367242199587352,-1.477726143066649,-1.462946010526812,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.5729808767233588,0.6161380771426661,0.6048241343827175,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,0.18848851024232702,-0.8046983579993692,-0.9001152143066948,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True
1,1.0436161483629645,0.8338334841644282,0.7821772168831655,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1,-0.2594354906780068,-0.1349941669324214,-0.11012596520495282,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
0,-0.62591876415828,-1.3165318340505352,-1.3413536401053199,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,-0.7073594915983407,1.2077378092018058,1.176212492280313,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,1.6137012404433893,0.11261358609233106,0.06706695983096482,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True
1,-0.8295205827584317,-1.1786026830367469,-1.162878514130077,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,-1.2367242199587352,-1.504314895069307,-1.6227795711649993,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0.5956921474426305,-1.4993295040688086,-1.495825453162779,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,-1.0738427650786138,-0.6700928009859131,-0.70546191658694,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.38159658183809786,1.1695164781979852,1.1568265069125276,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False
0,-0.9924020376385531,-0.3327480099521901,-0.33148175030959254,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
0,0.758573602322752,0.6344178441444933,0.6522545999303934,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
1,-1.2367242199587352,0.5563133851366857,0.5469817183274912,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1,1.4100994218432374,1.3506523512160928,1.3331957227751887,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False
0,0.7992939660427822,-1.3863273080575123,-1.3457941898757053,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,1.5729808767233588,0.9451738831755587,0.8901987161950131,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-0.1779947632379461,-1.303237458049206,-1.3500805650428513,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,1.5729808767233588,-0.6119299059800988,-0.5807646007488525,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
0,1.4508197855632678,1.156222102196656,1.1029647806754432,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False
0,-1.2774445836787656,0.1857326540996401,0.1850787856907663,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.8702409464784621,0.8122301231622688,0.8369106123537079,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.1960038562387048,-0.28621769394753876,-0.28862482407629614,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0,-1.2774445836787656,-0.49394231896830415,-0.49235050240269046,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.0738427650786138,0.356897745116751,0.2728630210671802,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.4100994218432374,1.3240635992134344,1.2591069158410542,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
0,0.7178532386027215,0.1857326540996401,0.19574539844216457,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0,1.4915401492832983,1.3057838322116073,1.341060580337186,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
0,-0.7888002190384014,0.32864719611392706,0.3168188428449201,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True
0,-1.1960038562387048,0.3153528201125979,0.17679725405148244,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0.5549717837226001,1.0133075601823696,1.0406690240067396,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False
0,-0.30015585439803716,-1.461108173064988,-1.5355584799400568,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,-0.5851984004382496,1.1628692901973208,1.233980776315232,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
0,-1.0331224013585834,0.6792863631489789,0.7061054333965965,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0,1.3286586944031769,-0.15992112193491323,-0.1470233738624411,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-0.8295205827584317,-1.5109620830699715,-1.5138774301084106,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-1.2774445836787656,-1.328164413051698,-1.3238162789868355,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-0.5851984004382496,-1.5209328650709681,-1.5034334985410907,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,1.2879383306831464,0.6726391751483144,0.6933577900518411,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
